author,commit_count,active_days,total_days,activity_ratio
Liam Fruzyna,1,1,1,1.0
Liam Grossman,2,1,1,1.0
Liam Hess,2,1,1,1.0
Liam Hilliard,1,1,1,1.0
Liam Jack Rogers,2,1,1,1.0
Liam Keegan,1,1,1,1.0
Liam L,2,1,1,1.0
Liam Paull,2,1,1,1.0
LiamCMoore,19,1,1,1.0
LiamMZ,1,1,1,1.0
LiamZi,1,1,1,1.0
Lian Mafutra,2,1,1,1.0
Liana Voukelatou,2,1,1,1.0
Lianecx,1,1,1,1.0
Liang Ding,3,1,1,1.0
Liang Fengning,1,1,1,1.0
Liang Shennhen,1,1,1,1.0
Liang Zhang,11,1,1,1.0
Liang-Chi Hsieh,2,1,1,1.0
Lianghao,1,1,1,1.0
Liangjun He,2,1,1,1.0
Liangquan Li,1,1,1,1.0
"Liangyue ""Yue"" Zhao",4,1,1,1.0
LianjieLee,5,1,1,1.0
LiannaShoghunts,1,1,1,1.0
Liashenko,1,1,1,1.0
LibXZR,2,1,1,1.0
Libasse Laye,4,1,1,1.0
LibelLists,1,1,1,1.0
Liberbell,13,1,1,1.0
Libevent Github Robot,2,1,1,1.0
Libra-SKY,1,1,1,1.0
Libre,2,1,1,1.0
License Updater,2,1,1,1.0
Licu Mihai,3,1,1,1.0
Lidor,2,1,1,1.0
LidyaNuramo,1,1,1,1.0
Liedson Augusto,4,1,1,1.0
LiellPlane,9,1,1,1.0
Lieselotte12,1,1,1,1.0
LieuweVinkhuijzen,2,1,1,1.0
Lieven,1,1,1,1.0
Lieven Clement,1,1,1,1.0
Life is a ninanino,1,1,1,1.0
Life is ninanino,1,1,1,1.0
LifeSeo,1,1,1,1.0
LifeToHell,1,1,1,1.0
Lifeisbetterwithlena,1,1,1,1.0
Liferay Translation,112,1,1,1.0
Light,9,1,1,1.0
Light4Code,1,1,1,1.0
LightLM,3,1,1,1.0
LightQuantum,2,1,1,1.0
LightX2417,3,1,1,1.0
Lightman,2,1,1,1.0
Lightman68,3,1,1,1.0
LightningMods,2,1,1,1.0
Lightuky,2,1,1,1.0
Lightvort3,1,1,1,1.0
Ligia Brusamolin de Rezende,1,1,1,1.0
Ligong Han,1,1,1,1.0
LihengChen,1,1,1,1.0
Liia Zubova,1,1,1,1.0
Liioni,3,1,1,1.0
Lijo,8,1,1,1.0
Lijo Raju,2,1,1,1.0
Liju Jose,6,1,1,1.0
Lijun Liao,12,1,1,1.0
Likalto4,1,1,1,1.0
Likbav,1,1,1,1.0
Like Xu,1,1,1,1.0
LikeACloud,1,1,1,1.0
Likevpn,5,1,1,1.0
Likhita Polavarapu,3,1,1,1.0
Likit Preeyanon,2,1,1,1.0
Likun Luo,1,1,1,1.0
LilBabyy,2,1,1,1.0
LilStupidPig20,2,1,1,1.0
LilXann1,3,1,1,1.0
LilaR66,2,1,1,1.0
LilachLZ,1,1,1,1.0
Lilia,2,1,1,1.0
LiliaDiak,1,1,1,1.0
Lilian,12,1,1,1.0
Lilian Almeida,1,1,1,1.0
Lilian BAUDRY,1,1,1,1.0
Lilian Peuron,4,1,1,1.0
Lilian2588,2,1,1,1.0
Liliana,2,1,1,1.0
Liliana García,2,1,1,1.0
LiliiaBarsuk,1,1,1,1.0
Lilith Song,2,1,1,1.0
Lilium,3,1,1,1.0
LiliyaFaizulina,1,1,1,1.0
Lilla Kavecsanszki,2,1,1,1.0
Lilliana,1,1,1,1.0
Lilly,1,1,1,1.0
Lilu Daniel,3,1,1,1.0
Lily Cov,2,1,1,1.0
Lily Foster,5,1,1,1.0
Lily Halladay,3,1,1,1.0
Lily L,1,1,1,1.0
Lily Lu,2,1,1,1.0
Lily Nguyen,1,1,1,1.0
Lily Wang,2,1,1,1.0
Lily | Lylythii,2,1,1,1.0
LilyCrown999,1,1,1,1.0
Lilywd,1,1,1,1.0
Lim Ming Yean,1,1,1,1.0
LimHyunwoo,3,1,1,1.0
LimJaeSub,4,1,1,1.0
LimSusu,9,1,1,1.0
Limai,1,1,1,1.0
LimboWay,1,1,1,1.0
Lime,1,1,1,1.0
Limekiller,1,1,1,1.0
Limeoats,1,1,1,1.0
LimesKey,1,1,1,1.0
Limiana,10,1,1,1.0
Limin,2,1,1,1.0
Limon-0007,1,1,1,1.0
Limouhan,4,1,1,1.0
LimpSquid,3,1,1,1.0
Lin Han,22,1,1,1.0
Lin Khant Htel,2,1,1,1.0
Lin Yang,1,1,1,1.0
"Lin, Meng-Bo",12,1,1,1.0
Lin264246,2,1,1,1.0
LinCat,1,1,1,1.0
LinTingEn,4,1,1,1.0
LinTurrr,2,1,1,1.0
LinZapata,1,1,1,1.0
Lina Duko,38,1,1,1.0
Lina Jin,7,1,1,1.0
Lina12301,2,1,1,1.0
LinaAlekseeva,1,1,1,1.0
LinaLee34,1,1,1,1.0
Linahrashed,1,1,1,1.0
Linaqruf,1,1,1,1.0
Linas Atkočaitis,1,1,1,1.0
Linas Vepstas,21,1,1,1.0
Linas Vepštas,4,1,1,1.0
Lincoln Anderson,2,1,1,1.0
Lincoln Bacchus,11,1,1,1.0
Lincoln Mitchell,2,1,1,1.0
Lincoln Mullen,4,1,1,1.0
Lincoln Stein,1,1,1,1.0
Linda Huang,4,1,1,1.0
Linda J. Garcia,1,1,1,1.0
Linda Nichols,20,1,1,1.0
Linda Seiter,1,1,1,1.0
Linda Suhovenko,1,1,1,1.0
LindirQuenya,4,1,1,1.0
Lindsay,2,1,1,1.0
Lindsey Bieda,37,1,1,1.0
LinearVoid,2,1,1,1.0
Linerly,19,1,1,1.0
Linet Oliech,3,1,1,1.0
Linet-001,1,1,1,1.0
Ling,1,1,1,1.0
Lingutla Chandrasekhar,2,1,1,1.0
Lingvistick,2,1,1,1.0
Lingyong Sun,1,1,1,1.0
Linh Ngo,1,1,1,1.0
Linh Vu,2,1,1,1.0
LinhLe2007,1,1,1,1.0
LinhaoLuo,4,1,1,1.0
Link,2,1,1,1.0
Link Lee,1,1,1,1.0
LinkBoi00,3,1,1,1.0
LinkaG,4,1,1,1.0
Linkon Miyan,14,1,1,1.0
Linkurious ci bot,6,1,1,1.0
Linmiao Xu,5,1,1,1.0
Linn Friberg,2,1,1,1.0
LinnickJera,2,1,1,1.0
Lino Le Van,2,1,1,1.0
Linomadim,7,1,1,1.0
Linoprit,1,1,1,1.0
LinsaFTW,10,1,1,1.0
Linsong Wang,2,1,1,1.0
Lint Action,1,1,1,1.0
LintangMyraSiva,2,1,1,1.0
LintfordPickle,2,1,1,1.0
Linto,53,1,1,1.0
Linus Aakerberg,1,1,1,1.0
Linus BALLS,2,1,1,1.0
Linus Dierheimer,15,1,1,1.0
Linus Falk,2,1,1,1.0
Linus Fernandes,2,1,1,1.0
Linus Groh,3,1,1,1.0
Linus Pahl,4,1,1,1.0
Linus Romland,42,1,1,1.0
Linus Schmidt,2,1,1,1.0
Linus Torvalds,97,1,1,1.0
Linus Walleij,1,1,1,1.0
Linus045,3,1,1,1.0
LinusJacobsson,1,1,1,1.0
LinusOlofsson-maker,2,1,1,1.0
Linux,2,1,1,1.0
Linux Build Service Account,17,1,1,1.0
Linux User,30,1,1,1.0
Linux kernel regression tracking (Thorsten Leemhuis),1,1,1,1.0
Linux123123,1,1,1,1.0
LinuxFuckers,2,1,1,1.0
LinuxGamer,1,1,1,1.0
LinuxServer-CI,7,1,1,1.0
LinuxUserGD,1,1,1,1.0
Linventif,1,1,1,1.0
Lion Wolf,1,1,1,1.0
Lioncio Morcilla,1,1,1,1.0
Lionel,3,1,1,1.0
Lionel Laské,6,1,1,1.0
Lionel Nyffeler,2,1,1,1.0
Lionello Lunesu,1,1,1,1.0
Lionlonn,1,1,1,1.0
Lior Abir,1,1,1,1.0
Lior Avramov,1,1,1,1.0
Lior Dror,1,1,1,1.0
Lior Hassin,5,1,1,1.0
Lior Tsah,1,1,1,1.0
Lior Vaisman Argon,1,1,1,1.0
LiorAharon98,3,1,1,1.0
Liphip - Philip Laskowicz,1,1,1,1.0
Lipiński Adam,1,1,1,1.0
Liplum,25,1,1,1.0
Lipraty,1,1,1,1.0
LiprikON2,2,1,1,1.0
LiptonLeon,4,1,1,1.0
Liqianyu,1,1,1,1.0
Lira11io,2,1,1,1.0
Liran BG,12,1,1,1.0
Liran Rotenberg,1,1,1,1.0
Liren Tu,5,1,1,1.0
Liriy,31,1,1,1.0
Liron,1,1,1,1.0
Lis R. Barreto,1,1,1,1.0
LisLimani,5,1,1,1.0
LisRodrigues,1,1,1,1.0
Lisa,10,1,1,1.0
Lisa Cawley,9,1,1,1.0
Lisa Jiang,1,1,1,1.0
Lisa Knox,11,1,1,1.0
Lisa Mega Watts,1,1,1,1.0
Lisa Ridley,6,1,1,1.0
LisaKarto,9,1,1,1.0
Lisandra-dev,2,1,1,1.0
Lisandro Dalcin,11,1,1,1.0
Lisandro Palavecino,8,1,1,1.0
Lisanne-Haase,1,1,1,1.0
LiseMarchandon,1,1,1,1.0
LiseNakache,1,1,1,1.0
Lisette,14,1,1,1.0
Lisette33,2,1,1,1.0
Lishuang,18,1,1,1.0
Lisianthus-A,1,1,1,1.0
Lisiantys,1,1,1,1.0
Lisias T,1,1,1,1.0
Lisiasty,1,1,1,1.0
Lisius88,3,1,1,1.0
LisoUseInAIKyrios,1,1,1,1.0
Lisovenko Anton,2,1,1,1.0
List Kelvin,2,1,1,1.0
ListOrPad,2,1,1,1.0
ListianingrumR,2,1,1,1.0
Lisundra,1,1,1,1.0
Lisza,1,1,1,1.0
LitRitt,1,1,1,1.0
LiteraturePro,40,1,1,1.0
Litgh,7,1,1,1.0
Litrix2,2,1,1,1.0
LittleCheater,3,1,1,1.0
LittleHypnotist,1,1,1,1.0
LittleNightmare,2,1,1,1.0
LittlePlanetCD,1,1,1,1.0
Litttle-panda,3,1,1,1.0
Liu Ji,4,1,1,1.0
Liu Muchen,4,1,1,1.0
Liu Wei,2,1,1,1.0
Liu Woods,2,1,1,1.0
Liu Xiao,1,1,1,1.0
Liu YongLiang,2,1,1,1.0
Liu Zhen,1,1,1,1.0
Liu Zhiheng,1,1,1,1.0
Liu-Cheng Xu,11,1,1,1.0
LiuHonghuan,2,1,1,1.0
LiuJJ,1,1,1,1.0
LiuYuha0,1,1,1,1.0
LiuZJ2019,1,1,1,1.0
Liuba Gonta,3,1,1,1.0
LiubomirBezgan,1,1,1,1.0
Liubov-mak,12,1,1,1.0
LiubovErm,1,1,1,1.0
Liudmyla Oliinyk,1,1,1,1.0
Liuhaixv,3,1,1,1.0
Liuhongzhi2018,1,1,1,1.0
Liujgoj Cantonese（溜歌粵語）,1,1,1,1.0
Liushu3,1,1,1,1.0
Liushui01,2,1,1,1.0
Liusiena Martyniuk,1,1,1,1.0
Liv,4,1,1,1.0
Liverpoolfan92,1,1,1,1.0
Livingsaint2,2,1,1,1.0
Livio,2,1,1,1.0
Livio Simard,2,1,1,1.0
Livio Spring,4,1,1,1.0
Liviter,2,1,1,1.0
Liviu C. Popa,1,1,1,1.0
Liviu Chirea,1,1,1,1.0
Liviu Voica,1,1,1,1.0
Liviu-Mihail Concioiu,2,1,1,1.0
Liviu-Terebes,1,1,1,1.0
Livya Kendi Kiruja,2,1,1,1.0
Liwei Li,4,1,1,1.0
Liwia Dolinska,1,1,1,1.0
Liwu-di,10,1,1,1.0
Lixou,2,1,1,1.0
Lixxis,26,1,1,1.0
LiyaTsai,1,1,1,1.0
Liynw,3,1,1,1.0
Liz,1,1,1,1.0
Liz Burton,3,1,1,1.0
Liz Lantz,5,1,1,1.0
Liza Bresler,1,1,1,1.0
Liza Carvelli,1,1,1,1.0
Liza Firsova,1,1,1,1.0
Liza Yafai,1,1,1,1.0
Liza337,2,1,1,1.0
LizaBresler,1,1,1,1.0
LizaShak,3,1,1,1.0
LizardLeliel,20,1,1,1.0
LizeLive,2,1,1,1.0
LizekaD,5,1,1,1.0
LizetPV,1,1,1,1.0
Lizsvr,1,1,1,1.0
LizzieCamp,4,1,1,1.0
Lj Miranda,1,1,1,1.0
LjuArn,1,1,1,1.0
Ljubomir Vukadin,1,1,1,1.0
Lladruc37,1,1,1,1.0
Llambies,1,1,1,1.0
Llems 정윤조,1,1,1,1.0
Lleyton Gray,1,1,1,1.0
Lloyd Akresi,2,1,1,1.0
Lloyd Lobo,4,1,1,1.0
Lluis Campos,2,1,1,1.0
Lluis Jurado,1,1,1,1.0
Lluís Cortès Frau,5,1,1,1.0
Lluís Filella,3,1,1,1.0
Lnight,2,1,1,1.0
Lnx,1,1,1,1.0
Lo-iacono.Giulio,1,1,1,1.0
LoCo CORP,5,1,1,1.0
LoTuS-SK,1,1,1,1.0
LoZimmero,1,1,1,1.0
Loadir,1,1,1,1.0
Loan (lse),1,1,1,1.0
Loansome,1,1,1,1.0
Lobanova Viktoria,11,1,1,1.0
LobanovaViktoria,1,1,1,1.0
Lobashik,1,1,1,1.0
Lobazok,1,1,1,1.0
Lobov Evgeniy,2,1,1,1.0
Loc Duc Minh Khong,1,1,1,1.0
LocalCryptos Mirror Bot,2,1,1,1.0
LocalToaster2,1,1,1,1.0
Locinine,2,1,1,1.0
Lock-The-Door,4,1,1,1.0
LockerAPI,8,1,1,1.0
Lockstar14,1,1,1,1.0
LockytAng,4,1,1,1.0
Lode Bosmans,2,1,1,1.0
Lofi,4,1,1,1.0
Logan,6,1,1,1.0
Logan Bunch,1,1,1,1.0
Logan Crecraft,1,1,1,1.0
Logan Davidson,1,1,1,1.0
Logan Dunaway,1,1,1,1.0
Logan Kulinski,1,1,1,1.0
Logan Lampton,2,1,1,1.0
Logan Pearce,1,1,1,1.0
Logan Schmalz,2,1,1,1.0
Logan Smith,35,1,1,1.0
Logan T Hall,6,1,1,1.0
Logan Tai,2,1,1,1.0
Logan-Developer,14,1,1,1.0
Logan-Manor,1,1,1,1.0
LoganBurger,1,1,1,1.0
LoganCrockett,2,1,1,1.0
LoganWantstoCode,1,1,1,1.0
Logeshwaran,12,1,1,1.0
LogicEu,3,1,1,1.0
Logicguy,5,1,1,1.0
LoginWeb Developer,1,1,1,1.0
Logstor,1,1,1,1.0
Logunova Margarita,5,1,1,1.0
Lohinov Vadym,1,1,1,1.0
Lohit Kumar Biswas,1,1,1,1.0
Lohit20,1,1,1,1.0
Loic Bourniquel,1,1,1,1.0
Loic Diridollou,5,1,1,1.0
Loic Vourch,1,1,1,1.0
Lokesh,1,1,1,1.0
Lokesh Bottu,1,1,1,1.0
Lokesh Gidra,1,1,1,1.0
Lokesh Mehta,1,1,1,1.0
Lokesh Wankhede,7,1,1,1.0
Lokesh14120,7,1,1,1.0
Lokeshyad1912,1,1,1,1.0
Loki,16,1,1,1.0
Loki Jiang,2,1,1,1.0
Loki hornsby,6,1,1,1.0
Loki99911,3,1,1,1.0
Lola Danhaive,8,1,1,1.0
LolaSL,1,1,1,1.0
Lolaru26,1,1,1,1.0
Loli-Killer,2,1,1,1.0
LoliChannFr,1,1,1,1.0
LolingNatsumi,5,1,1,1.0
Loloao,1,1,1,1.0
Loloxon,1,1,1,1.0
Lolu Bolarinwa,2,1,1,1.0
Lombrès,1,1,1,1.0
Lomilar,2,1,1,1.0
Lon Heligas,1,1,1,1.0
Lona Matshingana,2,1,1,1.0
LondheShubham153,47,1,1,1.0
London Life Update Bot,21,1,1,1.0
Lone1wolf,1,1,1,1.0
LoneDev,2,1,1,1.0
LonelyModder,1,1,1,1.0
Long Dao,1,1,1,1.0
Long Do,1,1,1,1.0
Long Huan,7,1,1,1.0
Long Le Sy Tuan,1,1,1,1.0
Long Mến,1,1,1,1.0
Long Nguy3n,1,1,1,1.0
Long Nguyen,1,1,1,1.0
Long Tran,2,1,1,1.0
Long Yang Paffrath,1,1,1,1.0
LongYinan,4,1,1,1.0
Longcat,3,1,1,1.0
Longcat2957,3,1,1,1.0
Longnn,11,1,1,1.0
Longway22,2,1,1,1.0
LoniakMykhail,2,1,1,1.0
Lonnie Lund,1,1,1,1.0
Looper,1,1,1,1.0
Loopypew,1,1,1,1.0
Lootmann,2,1,1,1.0
Lopez Giuseppe,2,1,1,1.0
Loproxi,8,1,1,1.0
Lopsy84,1,1,1,1.0
Loqi,14,1,1,1.0
Lor1ndel,19,1,1,1.0
Lor3mipsvm,1,1,1,1.0
LorD,2,1,1,1.0
Lora Lameh,2,1,1,1.0
LorcaLince,1,1,1,1.0
Lord-Kelsier,3,1,1,1.0
LordCoconutt,1,1,1,1.0
LordCracken,6,1,1,1.0
LordGrey,3,1,1,1.0
LordGrimmauld,2,1,1,1.0
LordLuch,1,1,1,1.0
LordMisfit,1,1,1,1.0
LordNoteworthy,1,1,1,1.0
LordRonz,2,1,1,1.0
LordSaumya,6,1,1,1.0
LordShola,1,1,1,1.0
LordThi,6,1,1,1.0
LordTomat,2,1,1,1.0
Lordmatics,3,1,1,1.0
Lordmau5,8,1,1,1.0
Lordpedal,1,1,1,1.0
Lordson Vimal,3,1,1,1.0
Lore,5,1,1,1.0
LoreCoder,1,1,1,1.0
LoreFrecce,1,1,1,1.0
Loredana Crusoveanu,1,1,1,1.0
Lorekeeper,4,1,1,1.0
Loren Aguey,1,1,1,1.0
Loren Penny,1,1,1,1.0
Loren Sturos,1,1,1,1.0
Loren ☺️,1,1,1,1.0
Lorena,1,1,1,1.0
LorenaHolmeide,1,1,1,1.0
LorenaL579,1,1,1,1.0
Lorenxzo,1,1,1,1.0
Lorenz Kort,1,1,1,1.0
Lorenz Leutgeb,1,1,1,1.0
Lorenz Litzlbauer,1,1,1,1.0
Lorenz Walthert,3,1,1,1.0
LorenzInf,2,1,1,1.0
Lorenzo,4,1,1,1.0
Lorenzo Albano,2,1,1,1.0
Lorenzo Alfaro,6,1,1,1.0
Lorenzo Amorelli,2,1,1,1.0
Lorenzo BENITEZ,1,1,1,1.0
Lorenzo Cavagnaro,1,1,1,1.0
Lorenzo Gabriele,1,1,1,1.0
Lorenzo Galetto,1,1,1,1.0
Lorenzo Manacorda,6,1,1,1.0
Lorenzo Paderi,5,1,1,1.0
Lorenzo Paolini,3,1,1,1.0
Lorenzo Scalese,2,1,1,1.0
Lorenzo Vainigli,3,1,1,1.0
LorenzoLoPresti,3,1,1,1.0
Loreos7,42,1,1,1.0
Loretix,1,1,1,1.0
Loretta,4,1,1,1.0
Lori,1,1,1,1.0
Lori A. Burns,2,1,1,1.0
LoriIp,3,1,1,1.0
Loric Brevet,2,1,1,1.0
Lorinczy Zsigmond,3,1,1,1.0
Loris,1,1,1,1.0
Loris Leiva,12,1,1,1.0
Loris M,1,1,1,1.0
Lorna,3,1,1,1.0
Lorne Cyr,1,1,1,1.0
Lornus,2,1,1,1.0
Lorraine,2,1,1,1.0
Lorraineken,2,1,1,1.0
LorsKhava,1,1,1,1.0
Lorygold,1,1,1,1.0
Loser17st,1,1,1,1.0
Loskh,1,1,1,1.0
Lossttt,3,1,1,1.0
LostWorld0,1,1,1,1.0
Losted,4,1,1,1.0
Lotan Aharoni,2,1,1,1.0
Lothar Serra Mari,8,1,1,1.0
Lothrik,4,1,1,1.0
Lotta Shved,1,1,1,1.0
Lou Bichard,1,1,1,1.0
Lou Knudsen,1,1,1,1.0
LouCodingStuff,1,1,1,1.0
LouHeb,6,1,1,1.0
LouYh,1,1,1,1.0
Louarn RICHARD,1,1,1,1.0
LouiLetsPlayPro,5,1,1,1.0
Louie - work,3,1,1,1.0
LouieTheCreature,3,1,1,1.0
Louis,18,1,1,1.0
Louis Auger,1,1,1,1.0
Louis Aussedat,6,1,1,1.0
Louis Beaumont,1,1,1,1.0
Louis Brauer,4,1,1,1.0
Louis Bur,1,1,1,1.0
Louis Cerda,1,1,1,1.0
Louis Chan,11,1,1,1.0
Louis Chang,2,1,1,1.0
Louis Chemineau,2,1,1,1.0
Louis DeScioli,1,1,1,1.0
Louis Dionne,1,1,1,1.0
Louis Dupont,3,1,1,1.0
Louis Emekene,1,1,1,1.0
Louis Fialho,3,1,1,1.0
Louis Fourcade,3,1,1,1.0
Louis Gallucci,6,1,1,1.0
Louis Garman,1,1,1,1.0
Louis Geist,4,1,1,1.0
Louis Guitton,4,1,1,1.0
Louis Harris,1,1,1,1.0
Louis Lam,1,1,1,1.0
Louis Lefebvre,1,1,1,1.0
Louis Moulin,1,1,1,1.0
Louis Moureaux,17,1,1,1.0
Louis Muzellec,1,1,1,1.0
Louis Otto,1,1,1,1.0
Louis Pilfold,1,1,1,1.0
Louis Platt,2,1,1,1.0
Louis Ponet,2,1,1,1.0
Louis Russo,4,1,1,1.0
Louis Smith,5,1,1,1.0
Louis Sullivan,5,1,1,1.0
Louis Sungwoo Cho,2,1,1,1.0
Louis Tsai,1,1,1,1.0
Louis Tsang,2,1,1,1.0
Louis-Dupont,5,1,1,1.0
Louis-Guillaume MORAND,1,1,1,1.0
LouisBenedict,1,1,1,1.0
LouisGichiah,3,1,1,1.0
Louise Chartier,5,1,1,1.0
LouiseX-10,2,1,1,1.0
Louisnaingue,5,1,1,1.0
Louka-Fauvel,2,1,1,1.0
Loup Aubour,2,1,1,1.0
Loureiro,3,1,1,1.0
Lourival Cavalcante,1,1,1,1.0
Lourival Linard,2,1,1,1.0
LoveIsGrief,1,1,1,1.0
LoveKach,6,1,1,1.0
LoveSy,9,1,1,1.0
Loveday Onyeanula,1,1,1,1.0
Lovejeet Singh,4,1,1,1.0
Lovell Fuller,1,1,1,1.0
Lovell Liu,4,1,1,1.0
LovelySlaughter,6,1,1,1.0
LovelyTsar,2,1,1,1.0
LovesAsuna,1,1,1,1.0
Loveyu,2,1,1,1.0
Lovi Stark,9,1,1,1.0
LovinYarn,1,1,1,1.0
Lovinaacs,4,1,1,1.0
Lovro Pleše,1,1,1,1.0
Lovro Posarić,1,1,1,1.0
Low,2,1,1,1.0
LowellUfot,1,1,1,1.0
Loweredgames,71,1,1,1.0
Loxotrons,1,1,1,1.0
Loyalsoldier,19,1,1,1.0
Loyd Kai,1,1,1,1.0
Loyio Hex,2,1,1,1.0
Lozan Fero,1,1,1,1.0
Lozumi Everkine,1,1,1,1.0
Loïc Estève,2,1,1,1.0
Loïc FOURMAUX,1,1,1,1.0
Loïc Grobol,4,1,1,1.0
Loïc Knuchel,3,1,1,1.0
Loïc Sharma,1,1,1,1.0
Loïc Vital,7,1,1,1.0
Loïk Fekkaï,1,1,1,1.0
Lpik97,2,1,1,1.0
Lq Wang,2,1,1,1.0
LsCo,1,1,1,1.0
Lsapee,1,1,1,1.0
Lsssdi,4,1,1,1.0
Lsx,1,1,1,1.0
Lt-Leinad,3,1,1,1.0
Ltairx,1,1,1,1.0
LtdzRelx5,1,1,1,1.0
Ltsparten88,1,1,1,1.0
LtxPgm,16,1,1,1.0
Lu,1,1,1,1.0
Lu Zhang,6,1,1,1.0
Lu-Derik,1,1,1,1.0
Lu-Smith,2,1,1,1.0
Lu-cheng-han,2,1,1,1.0
LuK1337,14,1,1,1.0
LuKz,1,1,1,1.0
LuMarans30,4,1,1,1.0
LuMiSxh,2,1,1,1.0
LuTheDog,1,1,1,1.0
Luan,2,1,1,1.0
Luan Alves,16,1,1,1.0
Luan Alves Tanikawa,1,1,1,1.0
Luan Coêlho de Souza,1,1,1,1.0
Luan Jubica,16,1,1,1.0
Luan Nico,1,1,1,1.0
Luan Pham,3,1,1,1.0
Luan Vieira,1,1,1,1.0
Luan Willig Silveira,14,1,1,1.0
Luan rodrigues,1,1,1,1.0
Luan-F,2,1,1,1.0
LuanAlbis,2,1,1,1.0
LuanCruvinel,1,1,1,1.0
Luana,4,1,1,1.0
Luana Fernanda,1,1,1,1.0
LuanderFarias,9,1,1,1.0
Luben Frank Gonsalves,1,1,1,1.0
Lubomir I. Ivanov,26,1,1,1.0
Lubov,1,1,1,1.0
Luboš Luňák,5,1,1,1.0
Lubyanoy Ivan,3,1,1,1.0
Luc,1,1,1,1.0
Luc Constantin,1,1,1,1.0
Luc De Meyer,8,1,1,1.0
Luc Maisonobe,4,1,1,1.0
Luc Perkins,2,1,1,1.0
Luc W,10,1,1,1.0
LucDuong1720,1,1,1,1.0
LucGamesHD,2,1,1,1.0
LucGamesYT,3,1,1,1.0
Luca,28,1,1,1.0
Luca Angioloni,1,1,1,1.0
Luca Barbato,1,1,1,1.0
Luca Biagioli,1,1,1,1.0
Luca Biemelt,2,1,1,1.0
Luca Boccassi,1,1,1,1.0
Luca Bonetti,1,1,1,1.0
Luca Bösch,20,1,1,1.0
Luca Cadoni,1,1,1,1.0
Luca Caputo,1,1,1,1.0
Luca Carlon,1,1,1,1.0
Luca Casonato,3,1,1,1.0
Luca Castelnuovo,6,1,1,1.0
Luca Clemente,2,1,1,1.0
Luca Da Silva,1,1,1,1.0
Luca Esposito,1,1,1,1.0
Luca Ferar Tofan Nicolae,1,1,1,1.0
Luca Ferrari,7,1,1,1.0
Luca Filice,2,1,1,1.0
Luca Fischer,3,1,1,1.0
Luca Gambazzi,1,1,1,1.0
Luca Garulli,1,1,1,1.0
Luca Genova,2,1,1,1.0
Luca Ghislotti,1,1,1,1.0
Luca Goslar,4,1,1,1.0
Luca Grulla,3,1,1,1.0
Luca Hendrik Helms,2,1,1,1.0
Luca Joss,6,1,1,1.0
Luca Kovács,1,1,1,1.0
Luca Milanesio,1,1,1,1.0
Luca Orbke,4,1,1,1.0
Luca Patera,3,1,1,1.0
Luca Pedrelli,1,1,1,1.0
Luca Pizzini,1,1,1,1.0
Luca Pugliese,1,1,1,1.0
Luca Sbardella,5,1,1,1.0
Luca Sergiu,15,1,1,1.0
Luca Stefani,3,1,1,1.0
Luca Trușcă,17,1,1,1.0
Luca Valnegri,2,1,1,1.0
Luca Vitorino,1,1,1,1.0
Luca Vriends,2,1,1,1.0
Luca Wasmuth,1,1,1,1.0
Luca Weiss,14,1,1,1.0
Luca Wolckenhauer,1,1,1,1.0
Luca Z,1,1,1,1.0
Luca Zuccarini,1,1,1,1.0
Luca-Alexander Thomas,2,1,1,1.0
Luca-Filippi,8,1,1,1.0
Luca1152,1,1,1,1.0
LucaBonifazio,1,1,1,1.0
LucaBoss74,1,1,1,1.0
LucaCorvitto,9,1,1,1.0
LucaDeseatto,6,1,1,1.0
LucaFaedda,1,1,1,1.0
LucaJH,1,1,1,1.0
LucaRadio,1,1,1,1.0
LucaTheSorcerer,1,1,1,1.0
LucaTomei93,3,1,1,1.0
LucaWilliams4831,1,1,1,1.0
Lucas,38,1,1,1.0
Lucas @ StarkWare,1,1,1,1.0
Lucas A. Batista,1,1,1,1.0
Lucas Alberto,1,1,1,1.0
Lucas Alexandre Fell,5,1,1,1.0
Lucas Alia,2,1,1,1.0
Lucas Almeida,8,1,1,1.0
Lucas Alves,2,1,1,1.0
Lucas Amos,3,1,1,1.0
Lucas Anderson,1,1,1,1.0
Lucas Araújo,1,1,1,1.0
Lucas Benitez,3,1,1,1.0
Lucas Beserra,2,1,1,1.0
Lucas Block,1,1,1,1.0
Lucas Bouchard,12,1,1,1.0
Lucas CHOLLET,9,1,1,1.0
Lucas Camacho,1,1,1,1.0
Lucas Caparros,1,1,1,1.0
Lucas Carrilho,1,1,1,1.0
Lucas Cordeiro,1,1,1,1.0
Lucas Costa,1,1,1,1.0
Lucas Curran,2,1,1,1.0
Lucas D,1,1,1,1.0
Lucas Damian Johnson,1,1,1,1.0
Lucas Daniel,1,1,1,1.0
Lucas David Erkana,18,1,1,1.0
Lucas De Lorenzi,1,1,1,1.0
Lucas Demarco,2,1,1,1.0
Lucas Dias,4,1,1,1.0
Lucas Dondo,2,1,1,1.0
Lucas Emmanuel,1,1,1,1.0
Lucas Evandro Theisen,5,1,1,1.0
Lucas Farias,1,1,1,1.0
Lucas Faustman,1,1,1,1.0
Lucas Felipe Soares,1,1,1,1.0
Lucas Felix,1,1,1,1.0
Lucas Fernandes,5,1,1,1.0
Lucas Fernando Gonlçaves Lima,2,1,1,1.0
Lucas Ferreira,1,1,1,1.0
